image_id,mean_score_prediction
DSC04013,6.150102335152784
DSC04014,5.649112601342495
DSC04015,5.669404321901311
DSC04016,5.577316922484897
DSC04017,5.672455750555855
DSC04018,5.446229353910894
DSC04019,5.228469459761982
DSC04020,5.436185792321339
DSC04021,5.481403124274038
DSC04022,5.297686591042293
DSC04023,4.721687648096122
DSC04024,5.104083705220546
DSC04025,5.601267140551499
DSC04026,5.289399967630743
DSC04027,5.276895173708908
DSC04028,4.919123869971372
DSC04029,4.915158989446354
DSC04030,5.093801537892432
DSC04031,5.432187075071852
DSC04032,5.562955225104815
DSC04033,5.503670177924505
DSC04034,5.178476594548556
DSC04035,5.313555837114109
DSC04036,5.6391328791924025
DSC04037,5.171176442061551
DSC04038,5.564000082080383
DSC04039,5.601280667087849
DSC04040,5.301039116442553
DSC04041,5.723033722643322
DSC04042,5.016393328289268
DSC04043,5.295097105030436
DSC04044,5.247945751681982
DSC04045,4.911994124893681
DSC04046,5.349790097483492
DSC04047,5.3812646732221765
DSC04048,5.5285634642714285
DSC04049,5.347149565553991
DSC04050,5.416682603139634
DSC04051,4.305377759064868
DSC04052,5.262294890300836
DSC04053,5.358544117954807
DSC04054,5.137758485841914
DSC04055,5.292053503464558
DSC04056,5.048268337239278
DSC04057,5.250426015103585
DSC04058,5.110385046296869
DSC04059,5.175150189956184
DSC04060,5.27914449054515
DSC04061,5.297603031503968
DSC04062,5.148183024401078
DSC04063,5.410045582335442
DSC04064,5.449198265087034
DSC04065,5.079622279044997
DSC04066,4.573341864757822
DSC04067,4.8387658160609135
DSC04068,5.387820968506503
DSC04069,5.189286391250789
DSC04070,5.217307952454576
DSC04071,5.064286726468708
DSC04072,5.003815573298198
DSC04073,5.222234044762445
DSC04074,5.294495726047899
DSC04075,4.787020400595793
DSC04076,5.074766575933609
DSC04077,4.971442138594284
DSC04078,4.9164262314734515
DSC04079,5.239667863821523
DSC04080,4.75405501651403
DSC04081,5.268180902499807
DSC04082,5.28296548128128
DSC04083,5.372792624597423
DSC04084,5.491620298964335
DSC04085,5.063623101355915
DSC04086,5.322674312192248
DSC04087,5.056871466629673
DSC04088,4.655193135695299
DSC04089,5.257969842079547
DSC04090,4.7038965699321125
DSC04091,4.712215763633139
DSC04092,4.772119088796899
DSC04093,5.224565486005304
DSC04094,4.753007861756487
DSC04095,5.305489707985544
DSC04096,5.331884976454603
DSC04097,5.380874051516002
DSC04098,5.411971095531044
DSC04099,5.448317686292285
DSC04100,5.086892541483394
DSC04101,5.262310977508605
DSC04102,5.136600922545767
DSC04103,5.052589550570701
DSC04104,5.313520935427732
DSC04105,5.333475917010219
DSC04106,5.3856560871086
DSC04107,5.208782754998538
DSC04108,5.188722281312948
DSC04109,5.608018173753408
DSC04110,5.413297449616948
DSC04111,5.550383891712727
DSC04112,5.4041141461332245
DSC04113,4.880695724612451
DSC04114,4.968033584089426
DSC04115,5.186882501011496
DSC04116,5.278976350343328
DSC04117,5.555848952560154
DSC04118,5.5342678464257915
DSC04119,5.156118191613132
DSC04120,5.094961993205288
DSC04121,5.620312666185782
DSC04122,5.554187673709748
DSC04123,5.283348306111293
DSC04124,5.317020083581156
DSC04125,5.521513791820325
DSC04126,5.107424313842785
DSC04127,5.23204663436627
DSC04128,5.371245102443936
DSC04129,5.136062885285355
DSC04130,5.408788148344684
DSC04131,5.448763561707892
DSC04132,4.906479564786423
DSC04133,5.378410616162
DSC04134,5.465806485284702
DSC04135,5.381739743399521
DSC04136,5.426391821449215
DSC04137,5.307113243157801
DSC04138,5.357948392202161
DSC04139,5.488288976469448
DSC04140,5.406612686292647
DSC04141,5.149224911825513
DSC04142,5.551068251756988
DSC04143,5.84503119117295
DSC04144,5.441544088636874
DSC04145,5.5614288967663015
DSC04146,5.528880982332339
DSC04147,5.45538282315465
DSC04148,5.406965386682714
DSC04149,5.390622418366547
DSC04150,4.8112592135730665
DSC04151,4.812161475914763
DSC04152,4.811734337010421
DSC04153,4.936629889874894
DSC04154,4.936509117251262
DSC04155,4.9364025893301005
DSC04156,5.151473980979063
DSC04157,5.150441915149713
DSC04158,5.150058795177756
DSC04159,5.130064107739599
DSC04160,5.132527325084084
DSC04161,5.131182221914059
DSC04162,5.284245158858539
DSC04163,5.284147141050198
DSC04164,5.283944643728319
DSC04165,5.099281701259315
DSC04166,5.098324444144964
DSC04167,5.099466617917642
DSC04168,4.47060677803529
DSC04169,4.469896050984971
DSC04170,4.469802118066582
DSC04171,4.492599413584685
DSC04172,4.4918241491832305
DSC04173,4.492236296035116
DSC04174,4.81470559220179
DSC04175,4.814307280117646
DSC04176,4.81450541515369
DSC04177,4.773783866330632
DSC04178,4.773802909112419
DSC04179,4.774043315570452
DSC04180,4.773450761247659
DSC04181,4.772309899533866
DSC04182,4.772056797315599
DSC04183,4.327272773436562
DSC04184,4.327590818902536
DSC04185,4.328069193798001
DSC04186,5.150581080852135
DSC04187,5.098162526261149
DSC04188,4.977558918308205
DSC04189,4.874883008887991
DSC04190,4.910389007112826
DSC04191,5.160712670844077
DSC04192,5.050927955730003
DSC04193,5.2697177146037575
DSC04194,5.555233297505765
DSC04195,5.322922395789646
DSC04196,4.692166273060138
DSC04197,5.488748904255772
DSC04198,5.282720069722927
DSC04199,5.245997331385297
DSC04200,4.987411794078071
DSC04201,4.918043810859672
DSC04202,4.961885363823967
DSC04203,5.396877484795368
DSC04204,5.420519941904786
DSC04205,5.39580475992625
DSC04206,5.554139150280207
DSC04207,5.554367606787764
DSC04208,5.452594310069799
DSC04209,5.297459652509133
DSC04210,5.187339298048755
DSC04211,5.289143617759691
DSC04212,4.363139184642932
DSC04213,5.088098985201213
DSC04214,5.501328824464508
DSC04215,5.3765124634101085
DSC04216,5.777240688766483
DSC04217,5.398308032612476
DSC04218,5.644760183211929
DSC04219,5.306052531901514
DSC04220,5.271717681665905
DSC04221,5.801995632617036
DSC04222,4.8568709546816535
DSC04223,4.925749283851474
DSC04224,5.44032875611083
DSC04225,5.3044491351465695
DSC04226,5.072519845736679
DSC04227,4.51247547652747
DSC04228,4.705023129921756
DSC04229,4.7713800096389605
DSC04230,5.13816775905434
DSC04231,4.339689490880119
DSC04232,5.231156121457388
DSC04233,4.98218442567304
DSC04234,4.721335679729236
DSC04235,4.716861245477048
DSC04236,5.016918989607802
DSC04237,4.8735963619838
DSC04238,4.8995521729957545
DSC04239,5.44461988023977
DSC04240,5.628340524963278
DSC04241,4.583608562621521
DSC04242,5.611793068299448
DSC04243,5.701817657683478
DSC04244,5.6744181192070755
DSC04245,5.528171074485726
DSC04246,4.956715863547288
DSC04247,5.171385385794565
DSC04248,5.107355115876999
DSC04249,4.7700500087521505
DSC04250,5.661065453627089
DSC04251,5.488145654479013
DSC04252,5.606043117986701
DSC04253,5.7658476606488875
DSC04254,5.5512256095178145
DSC04255,5.000183252239367
DSC04256,5.029391189164016
DSC04257,5.373611471455661
DSC04258,5.1139540670847055
DSC04259,5.51260547619313
DSC04260,5.556659448724531
DSC04261,5.282980548545311
DSC04262,5.305596782127395
DSC04263,5.093584159560123
DSC04264,5.10653040408215
DSC04265,5.312156964857422
DSC04266,4.857968788957805
DSC04267,5.102697557260399
DSC04268,5.429188867805351
DSC04269,5.464844519367034
DSC04270,5.135667937152903
DSC04271,5.292817164947337
DSC04272,5.177342714938277
DSC04273,5.3520618950879
DSC04274,5.322608887247043
DSC04275,5.615267500765185
DSC04276,5.090188790985849
DSC04277,5.752064779775765
DSC04278,5.424320617188641
DSC04279,5.443685733505845
DSC04280,5.371240497615872
DSC04281,5.466214443560602
DSC04282,5.507476470009351
DSC04283,5.326796718778496
DSC04284,5.734442982895644
DSC04285,5.786986526203691
DSC04286,5.505402617280197
DSC04287,5.8438907771442254
DSC04288,5.7392709548480525
DSC04289,5.808355323933938
DSC04290,5.677801442694545
DSC04291,5.50185045291073
DSC04292,4.964426659804303
DSC04293,4.9368984222528525
DSC04294,5.634657114793299
DSC04295,5.356286752270535
DSC04296,5.717072172745247
DSC04297,5.42974986176705
DSC04298,5.463072812497558
DSC04299,5.7276671132885895
DSC04300,5.729511054125396
DSC04301,5.634802841170313
DSC04302,5.783476914655694
DSC04303,5.6898535055097454
DSC04304,4.969785580604366
DSC04305,5.118941401397024
DSC04306,5.508687152283528
DSC04307,5.104851188953035
DSC04308,5.489928351656999
DSC04309,5.386133984658954
DSC04310,5.645118519243624
DSC04311,5.489304568352963
DSC04312,5.2184335932688555
DSC04313,4.98704597498363
DSC04314,4.900704674295412
DSC04315,4.899145765695721
DSC04316,4.9965148203627905
DSC04317,5.434229083852188
DSC04318,5.381610462167373
DSC04319,5.362065065852221
DSC04320,5.041148472533678
DSC04321,4.666333255983773
DSC04322,5.56286365212145
DSC04323,5.280510437281919
DSC04324,5.316004544336465
DSC04325,5.093003088841215
DSC04326,5.588866877355031
DSC04327,5.6506259961133765
DSC04328,5.42644034026307
DSC04329,5.377675270312466
DSC04330,5.561736086543533
DSC04331,5.351886847307469
DSC04332,5.365732573642163
DSC04333,5.5164445983973565
DSC04334,5.384999047906604
DSC04335,5.420213179189886
DSC04336,5.44219067011727
DSC04337,5.435814170345111
DSC04338,5.150578152590242
DSC04339,5.270907268763494
DSC04340,5.782734544707182
DSC04341,5.894582512097486
DSC04342,5.508352017517609
DSC04343,4.849156764801592
DSC04344,5.495222662284505
DSC04345,5.476161889113428
DSC04346,5.293477485392941
DSC04347,5.245310999103822
DSC04348,5.284626315593414
DSC04349,4.831179101558519
DSC04350,4.994127833615494
DSC04351,5.036739311057317
DSC04352,5.03278516055434
DSC04353,5.074987849548052
DSC04354,5.064201885101056
DSC04355,4.664082884541131
DSC04356,5.077600531214557
DSC04357,5.036814847233472
DSC04358,5.028242446267541
DSC04359,4.423807109575137
DSC04360,4.852899668447208
DSC04361,4.682205593009712
DSC04362,4.777654313744279
DSC04363,4.942412700576824
DSC04364,5.178885921748588
DSC04365,5.216497991030337
DSC04366,5.013564731678343
DSC04367,5.019081750753685
DSC04368,5.11782673583366
DSC04369,4.896484908647835
DSC04370,4.884403214906342
DSC04371,4.372720205748919
DSC04372,5.418939455723375
DSC04373,4.7960177812492475
DSC04374,4.796593130158726
DSC04375,4.7955369412957225
DSC04376,4.817263028904563
DSC04377,4.816693177039269
DSC04378,4.817269680817844
DSC04379,5.050414204277331
DSC04380,5.049159581300046
DSC04381,5.049381668934075
DSC04382,4.9136968441307545
DSC04383,4.913195077140699
DSC04384,4.914010075197439
DSC04385,4.806133406207664
DSC04386,4.807609686045907
DSC04387,4.807123342499835
DSC04388,4.885747038613772
DSC04389,4.88518111925805
DSC04390,4.886401148803998
DSC04391,5.053812504360394
DSC04392,5.054323670134181
DSC04393,5.053688833202614
DSC04394,5.275318882959254
DSC04395,5.341291325235943
DSC04396,5.069863048061961
DSC04397,5.248115414236963
DSC04398,4.995891622063937
DSC04399,5.077276598844037
DSC04400,5.467974819954179
DSC04401,4.882689693724387
DSC04402,4.881971413196879
DSC04403,4.881685605294479
DSC04404,5.155675156020152
DSC04405,5.156435653942026
DSC04406,5.156068921420228
DSC04407,4.931155123820645
DSC04408,4.930523761970107
DSC04409,4.93014183548803
DSC04410,5.37405427214253
DSC04411,5.373938641307177
DSC04412,5.374230492765491
DSC04413,5.083694773085881
DSC04414,4.95564158205525
DSC04415,5.224855208274675
DSC04416,5.256728933818522
DSC04417,5.089387589276157
DSC04418,5.215583521046938
DSC04419,5.21143961600319
DSC04420,4.817413270706311
DSC04421,4.817374670354184
DSC04422,4.818519306310918
DSC04423,4.724734195464407
DSC04424,4.7240045336366165
DSC04425,4.724355644240859
DSC04426,4.536193793792336
DSC04427,4.536410257886018
DSC04428,4.536251605692087
DSC04429,4.7233009716219385
DSC04430,4.723659983035759
DSC04431,4.722885389935982
DSC04432,5.147558650489373
DSC04433,5.147718681590049
DSC04434,5.147415478422772
DSC04435,5.709762518054504
DSC04436,5.227789279073477
DSC04437,5.402153088081832
DSC04438,5.602605869193212
DSC04439,5.02780422779324
DSC04440,5.165346986454097
DSC04441,5.340799843150307
DSC04442,5.353592064289842
DSC04443,5.502327225342015
DSC04444,5.383330469008797
DSC04445,5.397672095848975
DSC04446,5.500387324507756
DSC04447,5.665103114120939
DSC04448,4.356187854842574
DSC04449,4.3567881283015595
DSC04450,4.35649179633765
DSC04451,4.810287718370091
DSC04452,4.811086956397048
DSC04453,4.810442392714322
DSC04454,5.150903050507622
DSC04455,5.15170449908328
DSC04456,5.150952429507015
DSC04457,5.379841702570047
DSC04458,5.379569437245664
DSC04459,5.379290207523809
DSC04460,5.38468841566646
DSC04461,5.590999955929874
DSC04462,5.065741938422434
DSC04463,5.08738994338637
DSC04464,4.888292900432134
DSC04465,5.304095391680676
DSC04466,5.125714146593964
DSC04467,5.131124907187768
DSC04468,5.500931425993713
DSC04469,5.634626214636683
DSC04470,5.4789747723443725
DSC04471,5.210462039409322
DSC04472,5.27518822287675
DSC04473,5.494008161875172
DSC04474,5.544865478987958
DSC04475,5.618877380897175
DSC04476,5.3039959003072
DSC04477,4.917449017331819
DSC04478,5.203028939296928
DSC04479,5.179023664546548
DSC04480,5.311126091481128
DSC04481,5.4775858578504995
DSC04482,5.281704211576653
DSC04483,4.774091910701827
DSC04484,5.021837720356416
DSC04485,5.516574780263909
DSC04486,5.241453387563524
DSC04487,5.36988984628988
DSC04488,5.399930000323366
DSC04489,5.37692742539366
DSC04490,4.947824210939871
DSC04491,5.163448792858617
DSC04492,5.289425950479199
DSC04493,5.354227652520421
DSC04494,5.406449587775569
DSC04495,5.358913579475484
DSC04496,5.227693750024628
DSC04497,5.049410952982726
DSC04498,5.049431095423642
DSC04499,5.139123959699646
DSC04500,5.346092934782064
DSC04501,5.050453018411645
DSC04502,5.498836881975876
DSC04503,5.367729076649994
DSC04504,5.300975999554794
DSC04505,4.9955966697016265
DSC04506,5.217202582713071
DSC04507,5.260161003548092
DSC04508,5.403252368249014
DSC04509,5.462151372731569
DSC04510,5.409047794548314
DSC04511,5.615207200262375
DSC04512,5.467307357243044
DSC04513,5.311021497098409
DSC04514,5.170480093045626
DSC04515,5.48022260785001
DSC04516,5.491883732227734
DSC04517,5.481205507437153
DSC04519,5.512372535727991
DSC04520,5.38275484284236
DSC04521,5.36591422738411
DSC04522,5.602178063066958
DSC04523,5.085844559493125
DSC04524,5.110785224213032
DSC04525,4.9469915216905065
DSC04526,4.9788246063981205
DSC04527,5.134413638763362
DSC04528,5.083020479840343
DSC04529,5.412442447925059
DSC04530,5.371111208540242
DSC04531,5.29612257151166
DSC04532,5.370939595359232
DSC04533,5.435106531022029
DSC04534,5.297861140985333
DSC04535,5.382544422227511
DSC04536,5.030649172105768
DSC04537,4.974638934269024
DSC04538,5.059097586166899
